upper,lower,mean,var,mid_week,phe_region,alpha,beta
0.7426976772435998,0.6377738149846339,0.6947154564052543,6.913856786481396e-4,2020-07-26,North West,212.41260096487477,93.34222139647817
0.73940277727933,0.6437814062438131,0.6952722256322855,5.765118074122674e-4,2020-08-02,North West,254.81807711221867,111.68308274712318
0.7313917549539302,0.6275911792300111,0.6830262271172941,6.778356452182098e-4,2020-08-09,North West,217.47625114147857,100.92477433500288
0.7082568595820415,0.5955203640738286,0.6548259899158262,8.009919110569855e-4,2020-08-16,North West,184.12807201594524,97.05818945118705
0.6909847189414094,0.5574400395991613,0.6267402972973062,0.001117833313238558,2020-08-23,North West,130.53564202203316,77.74144273690503
0.7335996895710248,0.6111216039349927,0.6775483042827886,9.363108175710129e-4,2020-08-30,North West,157.42000524085455,74.9176808632968
0.772211350982033,0.69034417309545,0.735519265366325,4.2158408412740146e-4,2020-09-06,North West,338.6536204718681,121.774319920967
0.7617506610081345,0.688226717449971,0.7278099238600978,3.4404346548754894e-4,2020-09-13,North West,418.3502449520686,156.4567633575424
0.7621512326680532,0.6789142427190208,0.7238636146447033,4.4177610932631407e-4,2020-09-20,North West,326.7939331679253,124.66394723448559
0.7689899224972184,0.6931956823489901,0.7344219952951848,3.6601368603615285e-4,2020-09-27,North West,390.6343134898595,141.2592245472912
0.7604357704529844,0.6824601375134214,0.7244255658187997,3.871755113439564e-4,2020-10-04,North West,372.7996341147636,141.81449838537492
0.7364376406990233,0.6446135897438036,0.6936812238022985,5.308422329594251e-4,2020-10-11,North West,276.97572381872527,122.30814651659797
0.7249497881716933,0.615965072028618,0.6740477682779444,7.510583602492749e-4,2020-10-18,North West,196.5053902060302,95.02497226080456
0.7165846999184993,0.6036336354242626,0.6635841373111945,8.04498772554913e-4,2020-10-25,North West,183.47426728615235,93.01556568300171
0.7032086486340461,0.5798390366709256,0.6445500243976818,9.585106439555625e-4,2020-11-01,North West,153.41719303315693,84.60497316957031
0.6951819665598228,0.5642444893975583,0.632769901986129,0.00107522569416379,2020-11-08,North West,136.11815165460197,78.9966179122758
0.6770040434129836,0.5387073113843712,0.6108123353385864,0.0012091109734860884,2020-11-15,North West,119.47964595592282,76.12813575282851
0.6497583489235688,0.497680300489871,0.576307630831236,0.0014731064524117858,2020-11-22,North West,94.95049695450598,69.80612238359707
0.6452128609383722,0.47988949288995264,0.5652610903297812,0.0017477569147061169,2020-11-29,North West,78.91250771584728,60.691135743511694
0.6753455447720786,0.5188054761088017,0.6010387183528002,0.0015648832878112815,2020-12-06,North West,91.497703121079,60.73492404117195
0.7120104613328606,0.5790203016263445,0.6497040521628745,0.0011115797918409282,2020-12-13,North West,132.3729539708502,71.37050973416851
0.7365523019197121,0.6277383910241322,0.686745866114625,7.430887353266723e-4,2020-12-20,North West,198.12783906571397,90.37457331377954
0.7546348421672093,0.6616290413252737,0.7122526774912242,5.406731525016229e-4,2020-12-27,North West,269.27587510852874,108.786410395265
0.7674036719737634,0.6880189135492508,0.7312326362267758,4.0165558200120857e-4,2021-01-03,North West,357.0634298701583,131.240034965105
0.7390159734214575,0.6541449876398502,0.6994435863113593,4.517295606370543e-4,2021-01-10,North West,324.8019656358217,139.56996083893935
0.6923898082650697,0.5731547404038079,0.6350484161294475,8.943783850058806e-4,2021-01-17,North West,163.92622234903743,94.20562742101679
0.6630602020772014,0.5175606852268866,0.5932164619672049,0.001342727495731886,2021-01-24,North West,106.01774885632574,72.69905294103702
0.655129928403084,0.49783193441425383,0.5794032257510596,0.001583486168483656,2021-01-31,North West,88.589511490929,64.30834539637705
0.6591782355387948,0.5024571373901024,0.5841310929994115,0.0015701562267965358,2021-02-07,North West,89.78793960543035,63.92402793320026
0.6645577948081817,0.5099164094979913,0.5905871912377304,0.0015238911221590649,2021-02-14,North West,93.11716796330764,64.55162225910843
0.6693369460424763,0.519153357299215,0.5976767176928196,0.00143985856275443,2021-02-21,North West,99.2155301266724,66.78646926468579
0.6473140950285167,0.49413989770949196,0.5735431569874007,0.0014885087164447474,2021-02-28,North West,93.67093422289892,69.64883183431625
0.6431077042209132,0.4754111901241078,0.5617846284637147,0.0017996910949478098,2021-03-07,North West,76.2856445742101,59.50597504134394
0.6777076645107803,0.5223907788726709,0.6041796659702411,0.0015463538905283235,2021-03-14,North West,92.83336532176925,60.81855405007826
0.6908580071782539,0.5525269480147067,0.6251526680840954,0.0012061245843645741,2021-03-21,North West,120.83517049877163,72.45388778693484
0.6797951582875472,0.5417681213891395,0.6139037517237905,0.0012032842674611468,2021-03-28,North West,120.31438800603179,75.66810545193947
0.652933520573906,0.5029472905874066,0.580712447338089,0.0014333225437986727,2021-04-04,North West,98.06774717440948,70.8071368132498
0.6517641379857715,0.488827164380213,0.5731565501353286,0.0016977062503208305,2021-04-11,North West,82.02162211395432,61.08347211307338
0.658535173569116,0.5017447793106563,0.5836837334743944,0.0015636436716708324,2021-04-18,North West,90.1233090868312,64.2810436786118
0.6755139893509571,0.5208732934197663,0.601394715115395,0.001514070776401467,2021-04-25,North West,94.61595520246618,62.711591622269985
0.7141138605148138,0.5822984713426321,0.6525892850245131,0.0010936101830558962,2021-05-02,North West,134.63580462255922,71.67436275553666
0.7381892761931673,0.6304333080474951,0.6886687358040805,7.301677962935682e-4,2021-05-09,North West,201.52978960577087,91.10697336629488
0.7455388345981008,0.6501624760038034,0.7017894541956767,5.713909355960331e-4,2021-05-16,North West,256.33975769959824,108.92614387110878
0.75114849352199,0.6585670030367543,0.7085819460692583,5.375831457663977e-4,2021-05-23,North West,271.46813730317314,111.64653109770546
0.705994366200448,0.5805110164457054,0.646648666631345,9.916708546436272e-4,2020-05-31,South East,148.34981397048085,81.06350059381748
0.705994366200448,0.5805110164457054,0.646648666631345,9.916708546436272e-4,2020-06-07,South East,148.34981397048085,81.06350059381748
0.705994366200448,0.5805110164457054,0.646648666631345,9.916708546436272e-4,2020-06-14,South East,148.34981397048085,81.06350059381748
0.6503233247760648,0.4854793419277462,0.5708855612543735,0.0017367037184016598,2020-06-21,South East,79.95685460750794,60.10073317212237
0.6725129140895534,0.5175563587683941,0.5988024580523431,0.0015322537234593236,2020-06-28,South East,93.28587681917175,62.501521119360675
0.6884245981660224,0.5466195877009549,0.6211360493520887,0.0012706646652737344,2020-07-05,South East,114.41275266202236,69.78643007961227
0.7012878473237922,0.5673830697882288,0.6376651637124531,0.0011242629769648048,2020-07-12,South East,130.40948019764113,74.10142555484501
0.7099613330538935,0.5850221369515944,0.6511762682271327,9.83416036553896e-4,2020-07-19,South East,149.755068052955,80.22116934997179
0.70425573411218,0.5809237212117923,0.6458223047994782,9.59685113949369e-4,2020-07-26,South East,153.2824977163601,84.06219691129431
0.6818356865076032,0.5486642014077638,0.6181085865793736,0.0011197408177674674,2020-08-02,South East,129.68414811774866,80.12388712638791
0.694123639064347,0.5507184071191636,0.625671581339384,0.0012895525695937344,2020-08-09,South East,113.00788691065655,67.61065208185924
0.7278028021555722,0.6090766020156826,0.6730037379736329,8.943464362841766e-4,2020-08-16,South East,164.93143004682457,80.13619846802077
0.7382079005089764,0.6357208268177796,0.6908461503651826,6.589884306331237e-4,2020-08-23,South East,223.21196820012884,99.88741953205809
0.738134757185386,0.6380860120199993,0.6918785719467969,6.294460125524653e-4,2020-08-30,South East,233.63557658576718,104.0473435953957
0.7486301467695768,0.6518315964119232,0.7043002870045921,5.874298069273021e-4,2020-09-06,South East,248.99116450195805,104.53867084842084
0.712542168741036,0.6125113912205241,0.6652499167839676,6.299476536523817e-4,2020-09-13,South East,234.50689963032823,118.00257645350224
0.7095253963210628,0.5787585228126407,0.6477304867114418,0.0010766543116588552,2020-09-20,South East,136.62600515079944,74.30432459862475
0.7559380350361264,0.6561266895707641,0.7110286714023683,6.233242131907984e-4,2020-09-27,South East,233.66596763830722,94.96489780548106
0.7784410304307862,0.7059029055694347,0.7455424794276582,3.3532936073980265e-4,2020-10-04,South East,421.0369000179162,143.70208083953938
0.7628066833194317,0.6917760829313332,0.729989005477758,3.197974210613556e-4,2020-10-11,South East,449.1939794832622,166.1495066686654
0.7501890983477169,0.6611653181505172,0.7088307724627141,4.989475106438096e-4,2020-10-18,South East,292.49911868946737,120.15102299841118
0.7456971800258945,0.6534249842307372,0.7031814795125136,5.350645967695163e-4,2020-10-25,South East,273.59291496345634,115.48575524430693
0.7361975473011568,0.6374994727603106,0.6904896979687322,6.132748147295125e-4,2020-11-01,South East,239.93098592120555,107.54847195778873
0.7386530964262095,0.6364547129777636,0.6914785709223165,6.542959662913607e-4,2020-11-08,South East,224.768023226375,100.28619056736866
0.7291966898834934,0.626780373525658,0.6817157456452962,6.575013844206876e-4,2020-11-15,South East,224.28855601058657,104.71742257111723
0.6978311065039441,0.579376487718131,0.6413536654110036,8.83763884711696e-4,2020-11-22,South East,166.28515456077378,92.98701230867411
0.6937471777336226,0.5560710997133131,0.6277939933092962,0.001187499027710288,2020-11-29,South East,122.90561520899831,72.86818402906835
0.7249740857774698,0.6030117446426317,0.6685425978997703,9.442258011138822e-4,2020-12-06,South East,156.22679139294283,77.45583688494106
0.7610501709495436,0.6679084289364062,0.7190007851001565,5.418352906380101e-4,2020-12-13,South East,267.38083487487586,104.49752800845509
0.7635511992769176,0.6864032116463683,0.7283641887432005,0.00037601988282752957,2020-12-20,South East,382.51388890581296,142.65455679419378
0.7479622687325146,0.6610267347938318,0.7075809159438922,4.748714604689562e-4,2020-12-27,South East,307.5983399046732,127.11991347606703
0.7312157682685408,0.6310401065037669,0.6844235733217043,6.306216968695815e-4,2021-01-03,South East,233.73066594549803,107.76935692942418
0.6992531395128789,0.5824446593023813,0.6436358553515671,8.593829098309055e-4,2021-01-10,South East,171.14235634043814,94.75699484930671
0.6688403723180155,0.5267897015987111,0.600359419843588,0.0012757020095537411,2021-01-17,South East,112.31239442859544,74.76286535138146
0.6503728011148409,0.49540746188217605,0.5758868507773965,0.0015328831250702856,2021-01-24,South East,91.18276393324508,67.15174884501401
0.6327776460218589,0.46667504480508,0.5520608067679403,0.0017516695713096,2021-01-31,South East,77.3844052287324,62.789293537862086
0.624636013953553,0.45069526601982973,0.5402033430430366,0.0019083644618510286,2021-02-07,South East,69.77010846074788,59.38516123403716
0.6282874433361967,0.4521737103959808,0.5426609111854078,0.001969749303626367,2021-02-14,South East,67.83030919667925,57.1654437653469
0.6485426644412035,0.47946756625483783,0.5672619177195497,0.0018215635317786819,2021-02-21,South East,75.877556042368,57.88350506923182
0.6416516500294879,0.48075027181271796,0.5642630167429583,0.0016384925088719993,2021-02-28,South East,84.10838365329043,64.95044380412695
0.6339095349093525,0.4637116494238667,0.5510389787424232,0.0018505648940595535,2021-03-07,South East,73.1152782976936,59.57094013381683
0.6648577991590164,0.5017230810034213,0.5870956273188622,0.0017071471677815595,2021-03-14,South East,82.78029563777503,58.219384458318686
0.6884293083395574,0.544569288499502,0.6201955628934352,0.0013093460607864283,2021-03-21,South East,110.95377738155416,67.9474983127041
0.6865441907829773,0.5506201079444916,0.6218374660531063,0.0011691719363374545,2021-03-28,South East,124.4483747951097,75.68169389470695
0.6637363410658244,0.5189665041051731,0.5943299987420857,0.0013293774294395428,2021-04-04,South East,107.19602346200132,73.16846039189195
0.6656424232741727,0.5094996620111097,0.5907535041073229,0.0015484377153982226,2021-04-11,South East,91.64596449724833,63.48805309225868
0.6748966002814799,0.5277348385787561,0.6050192156307838,0.0013837777146201078,2021-04-18,South East,103.87854333995632,67.81607503948499
0.6767497052757169,0.5299673812525187,0.6064261351436114,0.0013613018006430754,2021-04-25,South East,105.71667915270193,68.61070059927154
0.6756932676374953,0.5316188989137123,0.6072002655806752,0.0013191598339979966,2021-05-02,South East,109.1764512589779,70.62658481935901
0.6799069728964253,0.5332758041388598,0.6097981878649902,0.0013582159607865105,2021-05-09,South East,106.2200745824724,67.96882380433229
0.7033503128906995,0.5672087068714236,0.6390511350641772,0.0011617450731532814,2021-05-16,South East,126.24471541485372,71.30554071946248
0.7361561875641066,0.6225612864512344,0.6840943476202304,8.147336946944523e-4,2021-05-23,South East,180.7729042291939,83.47851790000715
0.705994366200448,0.5805110164457054,0.646648666631345,9.916708546436272e-4,2020-05-31,South West,148.34981397048085,81.06350059381748
0.705994366200448,0.5805110164457054,0.646648666631345,9.916708546436272e-4,2020-06-07,South West,148.34981397048085,81.06350059381748
0.705994366200448,0.5805110164457054,0.646648666631345,9.916708546436272e-4,2020-06-14,South West,148.34981397048085,81.06350059381748
0.5955807173935159,0.40192175915839906,0.49964859663527805,0.0023725701718005717,2020-06-21,South West,52.14877838972133,52.22213096717553
0.657685091738211,0.4794857140722807,0.5725179673037095,0.00202869400898466,2020-06-28,South West,68.49590827011787,51.14384485885623
0.6879994834527058,0.5446539252653324,0.62042053705099,0.0012989212147290245,2020-07-05,South West,111.86396172775034,68.43948576847055
0.6850504425075347,0.5471420642065472,0.6192755182403097,0.0011973656454097473,2020-07-12,South West,121.32230893574648,74.5877591394255
0.7172748270377067,0.5859344563360247,0.6560848925421473,0.0010882760686258702,2020-07-19,South West,135.37314827292374,70.96165658501205
0.7583194184383929,0.6629773686053791,0.715194732834227,5.718725134983816e-4,2020-07-26,South West,254.02496012343778,101.15796903037288
0.7400739123817562,0.6530170637019004,0.699699078776442,4.754799443926946e-4,2020-08-02,South West,308.5056977792122,132.40627014661897
0.7164931286500483,0.6052208291303371,0.6642363184866077,7.854084894733683e-4,2020-08-09,South West,187.95386228429254,95.00847665032876
0.7369302045805346,0.6264079615743137,0.6861724448491957,7.692211902755404e-4,2020-08-16,South West,191.4045462784588,87.54070679203568
0.7410346751224778,0.6445255647374197,0.6966776147403925,5.872602303804863e-4,2020-08-23,South West,249.99365344665677,108.84327220914105
0.7336835406039702,0.6316377092960703,0.6861557515003739,6.528359506332745e-4,2020-08-30,South West,225.65083005123736,103.21157408633749
0.7400602963508565,0.6377261752915302,0.6928648212442202,6.573163809951746e-4,2020-09-06,South West,223.61894023935238,99.12646894131004
0.7106304244762849,0.6049241101494531,0.6606430780794443,7.055512986966833e-4,2020-09-13,South West,209.26326091001258,107.49365042910544
0.7293661356241503,0.6076353062212421,0.6729619052715918,9.366514599259704e-4,2020-09-20,South West,157.45231198291742,76.51681873537086
0.7697361956923484,0.6856919996730314,0.7321842032011625,4.4268433349571e-4,2020-09-27,South West,323.5945482950116,118.36329083922912
0.7879826065180352,0.7245127396750786,0.7591496198686628,2.588249625201576e-4,2020-10-04,South West,535.5262014066456,169.90285683261777
0.7724388095225307,0.7090565866770222,0.7431807383305268,2.558570906756197e-4,2020-10-11,South West,553.6514635057471,191.3240652592526
0.7465711358521149,0.6612368316712824,0.7067950391440738,4.602371254847062e-4,2020-10-18,South West,317.54924210400407,131.73127702436312
0.7407811049935034,0.6429537912753182,0.6955828442871729,6.04006505841074e-4,2020-10-25,South West,243.15580496161763,106.41550341474341
0.733458646431922,0.6328190249085266,0.6867086432054564,6.360603087361448e-4,2020-11-01,South West,231.58437448801752,105.6538076426387
0.7288089868663877,0.621546780378349,0.678896946330451,7.253941393205721e-4,2020-11-08,South West,203.34362127259553,96.17697956631098
0.7150411474010029,0.6034917972638812,0.6625488997765172,7.845648257579392e-4,2020-11-15,South West,188.14436303609176,95.82616819496799
0.6679949908578948,0.5361241273280466,0.6046106656601744,0.0010954784402922267,2020-11-22,South West,131.3342481545771,85.88694163567119
0.6434890011573152,0.4811361861457357,0.5646829972596438,0.0016782250327939418,2020-11-29,South West,82.14661911129663,63.327247659877365
0.6771869787299221,0.5200868565623863,0.6027689439935088,0.0015809676220805112,2020-12-06,South West,90.68696804567742,59.76366307816832
0.727892431193483,0.6027397833738061,0.6701770584394183,9.914346128353077e-4,2020-12-13,South West,148.74540730983085,73.20400954457632
0.7517526461952625,0.657585996927101,0.7088880625059321,5.561238533751767e-4,2020-12-20,South West,262.34445011030675,107.73435920539028
0.7580098275604991,0.6720683528231591,0.7186807768399329,4.673959297222235e-4,2020-12-27,South West,310.15685056250635,121.40728828405913
0.7563073435342479,0.6724317656245706,0.717916250434209,4.438910975601874e-4,2021-01-03,South West,326.8106624089267,128.4104893776021
0.7271775471597126,0.6314798223600951,0.6822402483742481,5.766172549653842e-4,2021-01-10,South West,255.8169076112346,119.14910798347167
0.6904280047686501,0.5653767626229563,0.6301790031847198,9.764503896256014e-4,2021-01-17,South West,149.77723335267805,87.89687606028656
0.661588730636566,0.516127611350899,0.591820847805264,0.0013464940102144284,2021-01-24,South West,105.58431436027364,72.82155753800002
0.6455603666187816,0.4856015488288112,0.568284092049437,0.0016334501117074415,2021-01-31,South West,84.78557764345499,64.41018347258765
0.6452383678737106,0.48081004340024924,0.5660704781131175,0.0017228899911228576,2021-02-07,South West,80.13934206350822,61.43197310317678
0.6457444248084163,0.4820796059239244,0.5668034318567033,0.0017094411224627365,2021-02-14,South West,80.84657975275657,61.78942985629575
0.6486795415323005,0.4858427505982663,0.5702362471617577,0.0016945864121372788,2021-02-21,South West,81.89591066320298,61.72160062413499
0.6356166524098182,0.4719365075432426,0.5565670129621747,0.001693773569242142,2021-02-28,South West,80.54095251640814,64.16929915257076
0.6365721711411908,0.46431904412461983,0.5528283866564273,0.0018988578128440934,2021-03-07,South West,71.41898594788876,57.769361958483024
0.6634478216556121,0.5024434457594829,0.5867562530898586,0.0016596019607260778,2021-03-14,South West,85.14027901385897,59.96303870199022
0.6864862709421724,0.5396191713013008,0.6165985631239473,0.0013645097986044485,2021-03-21,South West,106.21066260969194,66.04186758042741
0.6843576216657863,0.5485721714774183,0.6200859469199838,0.0011660344212667754,2021-03-28,South West,124.65876618216957,76.3758916767282
0.6493061695313861,0.5003745601040169,0.5772632575507889,0.0014144054330712883,2021-04-04,South West,99.01919898770437,72.51293594813545
0.652703515966945,0.4875710806989539,0.5730663474831732,0.0017425231415032492,2021-04-11,South West,79.88908609258813,59.517260909726275
0.676006887972264,0.5246892745413073,0.6042624791505757,0.00146726281505204,2021-04-18,South West,97.87631209079136,64.10017241372086
0.6805353734769966,0.5372069117518602,0.6120231012902446,0.0012993923857069845,2021-04-25,South West,111.22901258791711,70.51087983350979
0.67647228296667306,0.532950102167371,0.6081470381200992,0.0013025019455100257,2021-05-02,South West,110.65771704485148,71.3011023007397
0.6787758748618389,0.5325178745675704,0.6088146496931652,0.0013516618533046343,2021-05-09,South West,106.6627742378901,68.5346759083026
0.6893238361696876,0.5488103245912223,0.6226875407212179,0.0012480996638005834,2021-05-16,South West,116.59475245499655,70.64964353846197
0.7040707991391593,0.5715648243548517,0.6414624084790386,0.0011058564519563613,2021-05-23,South West,132.76545887691626,74.20763435814072
0.705994366200448,0.5805110164457054,0.646648666631345,9.916708546436272e-4,2020-05-31,West Midlands,148.34981397048085,81.06350059381748
0.705994366200448,0.5805110164457054,0.646648666631345,9.916708546436272e-4,2020-06-07,West Midlands,148.34981397048085,81.06350059381748
0.705994366200448,0.5805110164457054,0.646648666631345,9.916708546436272e-4,2020-06-14,West Midlands,148.34981397048085,81.06350059381748
0.6707376088865242,0.5253546204596953,0.6014530803885141,0.0013500220829643483,2020-06-21,West Midlands,106.19137589901773,70.36666222828299
0.6639405686529036,0.5116569192004374,0.5908263121863653,0.0014706984275820627,2020-06-28,West Midlands,96.52806738555789,66.85001073075641
0.6751128249450625,0.5247471042219916,0.6036873650654931,0.001436783143608402,2020-07-05,West Midlands,99.92056849471096,65.59650917987435
0.7178049219444225,0.5850379895348683,0.6559456087098579,0.0011151529125222775,2020-07-12,West Midlands,132.09216246879805,69.28453815216137
0.7186554697121709,0.6095970519967054,0.6678843073632854,7.54895887370309e-4,2020-07-19,West Midlands,195.57992439380686,97.2551104132382
0.7143116140896931,0.5931315276149136,0.6572546927254812,9.264973337764199e-4,2020-07-26,West Midlands,159.1493537659076,82.99323650751064
0.7216720074620353,0.6076752044797353,0.6687088350122561,8.213930260575148e-4,2020-08-02,West Midlands,179.68827555635397,89.02101337215353
0.7349948267600426,0.6254564146815944,0.684351209321537,7.549515220240879e-4,2020-08-09,West Midlands,195.12937996258674,90.00108712029778
0.7286802110723872,0.6272221962044385,0.6816894758589815,6.517506369644416e-4,2020-08-16,West Midlands,226.27485577806044,105.65759116625625
0.7117518059038043,0.594874904138873,0.6567394999213357,8.534539120441566e-4,2020-08-23,West Midlands,172.8155191985382,90.32613623598044
0.7301286588876357,0.6144045785338547,0.6768746390193195,8.389313952647791e-4,2020-08-30,West Midlands,175.7891422318775,83.91794693690443
0.7734806290542403,0.6890793648654239,0.7355705344336532,4.503836152357835e-4,2020-09-06,West Midlands,316.93421686357806,113.93434301912455
0.7437310876278921,0.6672891965740949,0.708332755360148,3.665986880683939e-4,2020-09-13,West Midlands,398.4740839070413,164.0780229829462
0.743578556779581,0.6394646126029662,0.695188576830009,6.859922897342182e-4,2020-09-20,West Midlands,214.0469425485958,93.85072677823442
0.7481880648175909,0.6586630588441498,0.7073233681276431,5.022509455723716e-4,2020-09-27,West Midlands,290.8361328747536,120.34232662479107
0.7450575697501849,0.6486997983156519,0.700351727501532,5.842396123903622e-4,2020-10-04,West Midlands,250.86636821225972,107.33417354582562
0.7470801889308505,0.654258977428714,0.7044891002608388,5.405763599434594e-4,2020-10-11,West Midlands,270.60501712633555,113.51024743367455
0.7473876631996188,0.6533117296538445,0.704059702309585,5.546629109476407e-4,2020-10-18,West Midlands,263.7766216864526,110.87430751907416
0.7425171273202791,0.6483925075657915,0.6991309272941038,5.569488956031077e-4,2020-10-25,West Midlands,263.34664794162603,113.33050602276131
0.7365138054078396,0.6361999112572158,0.690045716813026,6.328766715431585e-4,2020-11-01,West Midlands,232.51303519567674,104.44005288309214
0.733887871423891,0.6310441115739719,0.6861756707676424,6.651382543126948e-4,2020-11-08,West Midlands,221.46331099294713,101.28685405617274
0.714964153585465,0.6050337614830565,0.6631365426211112,7.618705498620154e-4,2020-11-15,West Midlands,193.77374041871408,98.434165441525
0.6797450556127453,0.549262552350111,0.6170444550133747,0.0010732926055640267,2020-11-22,West Midlands,135.23404726498023,83.930141256978
0.6524654449776117,0.49986467295495257,0.5788636380192923,0.0014848421506721225,2020-11-29,West Midlands,94.4586340792363,68.72078828428792
0.6709472745302484,0.5125030182516203,0.5953356133735281,0.0015972826461001424,2020-12-06,West Midlands,89.19651821641524,60.6290863883124
0.7153305396350066,0.5822541004084973,0.6531882829495552,0.0011145708499855295,2020-12-13,West Midlands,132.105469363314,70.14168174413521
0.7373278985606688,0.630724115756636,0.6883705698389424,7.143600149105903e-4,2020-12-20,West Midlands,206.02373792608864,93.26816523341436
0.7484876405383626,0.6529585790614091,0.7046674438896993,5.737464151003552e-4,2020-12-27,West Midlands,254.89468769272378,106.82868962939092
0.7582109579314535,0.6711591388232008,0.7184738239428583,4.77014961989379e-4,2021-01-03,West Midlands,303.93678592514976,119.09433336768404
0.7325272931122585,0.6413465932093406,0.6900852979284497,5.249625217429245e-4,2021-01-10,West Midlands,280.4478363853089,125.94806456661465
0.7015306231722049,0.5816944797022445,0.6442478899529123,9.027945405282907e-4,2021-01-17,West Midlands,162.9110326108717,89.95907399169516
0.6717876130351272,0.5351115789948908,0.6065284716254259,0.001183167991159683,2021-01-24,West Midlands,121.73369935194431,78.97196418551853
0.6506486009775057,0.49353458471681344,0.5747093289294334,0.0015717658517687715,2021-01-31,West Midlands,88.79585515332955,65.70982395011944
0.6543759687614137,0.49440945730000807,0.5778452014792388,0.0016296407262319029,2021-02-07,West Midlands,85.9195208640674,62.76999086696386
0.6541896701386247,0.4955028155916375,0.5777227245286299,0.0016131403255277962,2021-02-14,West Midlands,86.79270550828686,63.4397534608526
0.6652442145808568,0.5095391915202575,0.5908282501211166,0.0015499002575955264,2021-02-21,West Midlands,91.56533731899869,63.41258951545495
0.6462759148337042,0.4922385916956773,0.5721928922025399,0.0015006847650468704,2021-02-28,West Midlands,92.76257238774407,69.35508697477171
0.6308532475199385,0.4605291248215656,0.5477479066060209,0.0018527697324233127,2021-03-07,West Midlands,72.68757341722038,60.015030354668475
0.6679735321861815,0.5040462765322996,0.5898778141396562,0.001723783804563172,2021-03-14,West Midlands,82.1956823629456,57.147890818949676
0.6901770904429505,0.5490491457165138,0.6233134946399307,0.0012599450642844488,2021-03-21,West Midlands,115.53264992905072,69.81974645343162
0.6798679922137167,0.5422781823334584,0.6141991655014245,0.0011954024367632483,2021-03-28,West Midlands,121.13538035708166,76.0895381401427
0.6460030926647443,0.4950047678167099,0.5731021669844512,0.001452704726859616,2021-04-04,West Midlands,95.94542848426329,71.4687500192118
0.6429829157335031,0.47454491371454544,0.5612492727960748,0.0018181806092374896,2021-04-11,West Midlands,75.45254482942283,58.984234845190436
0.6707093172275974,0.5137390924443055,0.5961363568989633,0.0015761005765554843,2021-04-18,West Midlands,90.466883635509,61.288469965314704
0.6717766903541912,0.5251750807284067,0.6018487022465209,0.0013612629626504626,2021-04-25,West Midlands,105.3432241810062,69.68951043782992
0.6747792283330151,0.5262072764134099,0.6037719767110278,0.0014002092348898375,2021-05-02,West Midlands,102.5530975057838,67.300922656644
0.6796808500164927,0.5352886567772905,0.611114565623926,0.0013184466036980534,2021-05-09,West Midlands,109.54393273803292,69.70876209209686
0.6956332567008362,0.5553629424481561,0.6288644705689681,0.0012361687365241522,2021-05-16,West Midlands,118.10343909601235,69.70084087731435
0.7246954410311007,0.6041033130024607,0.6688195349102543,9.217919336437669e-4,2021-05-23,West Midlands,160.04369911631235,79.24910075351781
0.705994366200448,0.5805110164457054,0.646648666631345,9.916708546436272e-4,2020-05-31,Yorkshire and The Humber,148.34981397048085,81.06350059381748
0.705994366200448,0.5805110164457054,0.646648666631345,9.916708546436272e-4,2020-06-07,Yorkshire and The Humber,148.34981397048085,81.06350059381748
0.705994366200448,0.5805110164457054,0.646648666631345,9.916708546436272e-4,2020-06-14,Yorkshire and The Humber,148.34981397048085,81.06350059381748
0.7027498387982803,0.5756158568452192,0.6426468111237708,0.0010144457834485776,2020-06-21,Yorkshire and The Humber,144.84078407752074,80.54084323382227
0.6796692374267054,0.5446856339400655,0.6148464373538041,0.0011497648733168585,2020-06-28,Yorkshire and The Humber,126.0214512066871,78.94265617118482
0.6679560329862971,0.5192685885353184,0.596800415950633,0.0013995402547429085,2020-07-05,Yorkshire and The Humber,102.01396216279977,68.92084189611413
0.6832837951236643,0.5351635470873864,0.6127698920725725,0.0013894425815388822,2020-07-12,Yorkshire and The Humber,104.0334029527967,65.74224088786978
0.6972694697807276,0.5622373360908018,0.633297817308776,0.001148578923595812,2020-07-19,Yorkshire and The Humber,127.41347421487828,73.77697794288669
0.7147082706117891,0.5887257959381593,0.6557788437716052,0.0010034514560959501,2020-07-26,Yorkshire and The Humber,146.8659505383827,77.09057372779688
0.7178498138415109,0.6035960220476485,0.664524837693281,8.256647569638251e-4,2020-08-02,Yorkshire and The Humber,178.75886618489452,90.24366922884228
0.7213838748870904,0.6044770262670313,0.6669114265077217,8.591865890018726e-4,2020-08-09,Yorkshire and The Humber,171.76139474411215,85.78614143102855
0.7125127911922104,0.5985843342339079,0.6589176764807373,8.195717807571699e-4,2020-08-16,Yorkshire and The Humber,180.03125501940713,93.19142733592064
0.6994430490321544,0.5717518056461387,0.6385832361061875,0.0010275213158806864,2020-08-23,Yorkshire and The Humber,142.7955388713624,80.8175013676355
0.733533167784069,0.6146508356896955,0.6790775944223094,8.820099065388093e-4,2020-08-30,Yorkshire and The Humber,167.11065385195786,78.97411646669579
0.761595530190221,0.6730907479222067,0.721657650008506,4.895788656530247e-4,2020-09-06,Yorkshire and The Humber,295.36515671574784,113.9219293592996
0.7446924404003761,0.6592588060851378,0.7050567327972174,4.58710104494215e-4,2020-09-13,Yorkshire and The Humber,318.92551247211895,133.41470021803588
